type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
exclusion,GP03FLMB-RIM01-02-CTDMOH069,5.0,2017-07-14T22:49:00,2018-07-25T17:11:00,Lori,2019-01-11T14:05:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP03FLMB/GP03FLMB-RIM01-02-CTDMOH069/deployment0005_issue/GP03FLMB-RIM01-02-CTDMOH069-Practical%20Salinity_rmoutliers.png,"Salinity values are noticeably lower for deployment 5 compared to the previous 4 deployments, when no other variable is substantially different from previous deployments. This should be double-checked, excluding from final statistics."
exclusion,GP03FLMB-RIM01-02-CTDMOH070,3.0,2015-06-08T21:25:00,2016-07-03T18:35:00,Lori,2019-01-11T14:41:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP03FLMB/GP03FLMB-RIM01-02-CTDMOH070/deployment0003_issue/,"Science data values are consistently higher in the recovered_host and telemetered datasets compared to the recovered_inst dataset (pressure: 0.45 - 1.34 dbar higher, conductivity: 0.0005 S m-1 higher, salinity: 0.004 higher; density: 0.006 - 0.009 kg m-3 higher). See the variable comparison for more details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/GP03FLMB/GP03FLMB-RIM01-02-CTDMOH070/GP03FLMB-RIM01-02-CTDMOH070_sciencevar_comparison_summary.csv. Excluding data from this deployment for statistics as it's unclear which dataset is correct. This should be investigated and the incorrect dataset should be fixed or annotated to indicate which dataset is correct."
exclusion,GA03FLMA-RIM01-02-CTDMOG044,1.0,2015-07-15T00:00:00,2015-11-22T12:08:00,Lori,2019-01-31T20:13:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLMA/GA03FLMA-RIM01-02-CTDMOG044/deployment0001_issue/,"Salinity and density decrease during the second half of the deployment, exhibiting a pattern not observed in any of the 4 CTDMOs surrounding this instrument (2 shallower and 2 deeper). CTDMOG044 is colored green in the composite plots attached. This could be a real event, but should be investigated and the data should be annotated. Excluding data from final statistics. "
comment,GA03FLMA,2.0,2016-01-15T00:00:00,2016-02-20T00:00:00,Lori,2019-01-11T19:26:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLM*/deployment0002/Jan_Feb2016/,"In Jan - Feb 2016, the signal of a colder, fresher water mass appears to be captured by several CTDs on GA03FLMA and GA03FLMB. Salinity and density drop suddenly for several days. This appears to be a real event as the phenomenon is captured by multiple instruments located on two moorings, but should be further investigated. Density and salinity drop suddenly on the following CTDs:
GA03FLMA-RIM01-02-CTDMOG044
GA03FLMA-RIM01-02-CTDMOG045
GA03FLMA-RIM01-02-CTDMOG046
GA03FLMB-RIM01-02-CTDMOG065
GA03FLMB-RIM01-02-CTDMOG066"
comment,GA03FLMB,2.0,2016-01-15T00:00:00,2016-02-20T00:00:00,Lori,2019-01-11T19:28:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLM*/deployment0002/Jan_Feb2016/,"In Jan - Feb 2016, the signal of a colder, fresher water mass appears to be captured by several CTDs on GA03FLMA and GA03FLMB. Salinity and density drop suddenly for several days. This appears to be a real event as the phenomenon is captured by multiple instruments located on two moorings, but should be further investigated. Density and salinity drop suddenly on the following CTDs:
GA03FLMA-RIM01-02-CTDMOG044
GA03FLMA-RIM01-02-CTDMOG045
GA03FLMA-RIM01-02-CTDMOG046
GA03FLMB-RIM01-02-CTDMOG065
GA03FLMB-RIM01-02-CTDMOG066"
exclusion,GA03FLMA-RIM01-02-CTDMOG044,3.0,2017-03-01T00:00:00,2017-03-09T00:00:00,Lori,2019-01-11T19:54:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLMA/GA03FLMA-RIM01-02-CTDMOG044/deployment0003_issue/,"Salinity and density drop suddenly, exhibiting a pattern not observed in any of the 4 CTDMOs surrounding this instrument (2 shallower and 2 deeper). CTDMOG044 is colored gold in the composite plots attached. This should be investigated and the data should be annotated. Excluding data from final statistics."
exclusion,GA03FLMA-RIM01-02-CTDMOG045,3.0,2017-01-09T12:00:00,2017-01-12T12:00:00,Lori,2019-01-11T20:32:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLMA/GA03FLMA-RIM01-02-CTDMOG045/deployment0003_issue/,"Conductivity, salinity and density drop suddenly, exhibiting a pattern not observed in any of the 4 CTDMOs surrounding this instrument (2 shallower and 2 deeper). CTDMOG045 is colored gold in the composite plots attached. Excluding data from final statistics."
exclusion,GA03FLMB-RIM01-02-CTDMOG064,2.0,2016-06-01T00:00:00,2016-11-01T10:10:00,Lori,2019-01-14T17:42:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLMB/GA03FLMB-RIM01-02-CTDMOG064/deployment0002_issue/,"As annotation ID 342 notes, temperature, density and salinity are unreasonable after the mooring was pulled down by the currents. The annotation could use some more details (if available). Excluding data from final statistics."
annotation,GS01SUMO,3.0,,,Lori,2019-01-14T18:35:00,,"Annotation ID 834 needs to be updated: ""Deployment 3: Recovery of the mooring was planned during the NBP 17-09 cruise (Nov - Dec 2017) but not completed due to adverse weather conditions. Recovery options are pending. Instruments that are still operational are likely reaching (or have surpassed) their deployment lifespan."""
annotation,GS01SUMO-RII11-02-CTDBPP031,2.0,,,Lori,2019-01-15T13:31:00,,"There are no recovered_inst, recovered_host, or telemetered data available for download from this instrument for deployment 2. There should be an annotation in the system indicating why there are no data available. Annotation ID 632 should be updated."
exclusion,GA03FLMB-RIM01-02-CTDMOG067,1.0,2015-03-21T02:30:00,2015-11-18T11:20:00,Lori,2019-01-14T19:23:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLMB/GA03FLMB-RIM01-02-CTDMOG067/deployment0001_issue/,Seawater pressure values are 1.46 - 1.87 dbar higher in the recovered_inst dataset compared to the telemetered dataset (there are no recovered_host data for comparison). See the variable comparison analysis for more details: https://github.com/ooi-data-lab/data-review-tools/blob/master/data_review/output/GA03FLMB/GA03FLMB-RIM01-02-CTDMOG067/GA03FLMB-RIM01-02-CTDMOG067_sciencevar_comparison_summary.csv
exclusion,GA03FLMB-RIM01-02-CTDMOG068,1.0,2015-08-23T00:00:00,2015-11-18T11:20:00,Lori,2019-01-14T20:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA03FLMB/GA03FLMB-RIM01-02-CTDMOG068/deployment0001_issue/,"As annotation ID 341 notes: conductivity, salinity, and density values drop substantially in the last few months of the deployment. Excluding from final statistics."
annotation,GS01SUMO-RII11-02-DOSTAD031,2.0,,,Lori,2019-01-15T13:35:00,,There are no recovered_host or telemetered data available for download from this instrument for deployment 2. There should be an annotation in the system indicating why there are no data available.
annotation,GS01SUMO-RII11-02-FLORDG031,2.0,,,Lori,2019-01-15T13:34:00,,There are no recovered_host or telemetered data available for download from this instrument for deployment 2. There should be an annotation in the system indicating why there are no data available.
exclusion,GI01SUMO,4.0,2017-10-12T00:00:00,2018-06-14T08:02:00,Lori,2019-01-15T18:14:00,,The surface buoy detached from the mooring and the subsurface portion of the mooring fell to the seafloor (see annotation ID 102). Excluding all mooring data for this time range from final statistics.
annotation,GS03FLMA,3.0,,,Lori,2019-01-23T17:20:00,,"Annotation ID 378 needs to be updated - according to asset management, the bottom portion of the mooring was recovered on 2018-12-10T10:11:00."
annotation,GS03FLMB,3.0,,,Lori,2019-01-24T00:21:00,,"Annotation ID 379 needs to be updated - according to asset management, the bottom portion of the mooring was recovered on 2018-12-10T17:57:00."
annotation,CE06ISSM-RID16-03-CTDBPC000,,,,Leila,2019-01-18T23:30:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-RID16-03-CTDBPC000/data_found_in_another_stream/deployment0006_CE06ISSM-RID16-03-CTDBPC000_Seawater%20Pressure_rmoutliers.png,Deployments 1 and 6: Data gaps at the end of the deployment are not annotated in the system. (deployment 6 figure shown is here)
comment,CE06ISSM-RID16-03-CTDBPC000,8.0,,,Leila,2019-01-17T16:39:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE06ISSM/CE06ISSM-RID16-03-CTDBPC000/pressure_comparison/Statistics_CE06ISSM-RID16-03-CTDBPC000-telemetered-ctdbp_cdef_dcl_instrument-pressure.png,Pressure data record on deployment 8 show deeper measurements (closer to 8 than 7 db) than the previous deployments. Is this correct?
comment,CE09OSSM-RID27-03-CTDBPC000,7.0,,,Leila,2019-01-17T18:20:00,,Why are the recovered_inst data for deployment 7 missing from the system? 
comment,CE09OSSM-RID27-03-CTDBPC000,,,,Leila,2019-01-17T18:52:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-RID27-03-CTDBPC000/timestamps_do_not_match/,Timestamps do not match between recovered_inst and telemetered or recovered_host for the following deployments: 1 through 7. 
annotation,CE09OSSM-RID27-03-CTDBPC000,,,,Leila,2019-01-17T19:04:00,,"The following gaps are not annotated in the system:
Gap at the end of deployments 1, 2 and 7
Gap ['2017-08-11T20:32:30', '2017-08-13T19:30:21'] during deployment 5
Gap ['2017-10-24T16:33:12', '2017-10-25T17:30:15'] during deployment 6
Gap ['2018-04-27T18:33:12', '2018-05-25T17:30:23'] during deployment 7"
comment,CE06ISSM-RID16-06-PHSEND000,,,,Leila,2019-01-22T15:34:00,,pressure coordinate is missing in the NetCDF data files for all deployments.
comment,CE06ISSM-RID16-06-PHSEND000,8.0,,,Leila,2019-01-22T16:42:00,,"Why are recovered-inst data not in the system?

The missing data in the recovered_host stream are found at the end of the record in the telemetered stream."
annotation,CE06ISSM-RID16-06-PHSEND000,2.0,,,Leila,2019-01-22T16:46:00,,"The following gaps are not annotated in the system:

['2015-04-29T03:30:37', '2015-05-02T10:30:39']
['2015-05-02T21:30:41', '2015-05-04T04:30:41']
['2015-05-19T22:32:38', '2015-05-22T16:30:50']
"
comment,CE06ISSM-RID16-06-PHSEND000,5.0,,,Leila,2019-01-22T16:54:00,,"51 days missing at the end of the data record indicates that the ph sensor did not record internally. If this is correct, annotation ID 899 should be modified to indicate the final status of the instruments."
exclusion,GS03FLMB-RIM01-02-CTDMOG066,1.0,2015-07-01T00:00:00,2015-12-19T18:40:00,Lori,2019-01-29T15:59:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMB/GS03FLMB-RIM01-02-CTDMOG066/deployment0001_issue/,"Starting in the middle of the deployment, density and salinity drift over time. A similar pattern isn't observed in surrounding CTDs. This should be investigated and annotated if an issue is found. Excluding data from final statistics."
annotation,GS03FLMA-RIM01-02-CTDMOG048,3.0,,,Lori,2019-01-23T17:26:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T10:11:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMA-RIM01-02-CTDMOH049,3.0,,,Lori,2019-01-23T17:26:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T10:11:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMA-RIM01-02-CTDMOH050,3.0,,,Lori,2019-01-23T17:27:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T10:11:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMA-RIM01-02-CTDMOH051,3.0,,,Lori,2019-01-23T17:28:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T10:11:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMB-RIM01-02-CTDMOG068,3.0,,,Lori,2019-01-23T17:29:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T17:57:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMB-RIM01-02-CTDMOH069,3.0,,,Lori,2019-01-23T17:30:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T17:57:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMB-RIM01-02-CTDMOH070,3.0,,,Lori,2019-01-23T17:31:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T17:57:00 so data either need to be ingested or annotated to indicate why the data aren't available."
annotation,GS03FLMB-RIM01-02-CTDMOH071,3.0,,,Lori,2019-01-23T17:31:00,,"Data are not available for download from uFrame this deployment. According to asset management, the bottom portion of the mooring was left in an extra year due to weather. This instrument was recovered on 2018-12-10T17:57:00 so data either need to be ingested or annotated to indicate why the data aren't available."
exclusion,GS03FLMA-RIM01-02-CTDMOG045,2.0,2016-03-08T12:00:00,2016-03-09T12:00:00,Lori,2019-01-23T19:11:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMA/GS03FLMA-RIM01-02-CTDMOG045/deployment0002_issue/,"Conductivity (and salinity and density) dropped suddenly for several hours, then quickly returned to reasonable values. Excluding data from final statistics."
exclusion,GS03FLMA-RIM01-02-CTDMOG047,1.0,2015-05-12T12:00:00,2015-05-13T12:00:00,Lori,2019-01-23T20:51:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMA/GS03FLMA-RIM01-02-CTDMOG047/deployment0001_issue/,"Conductivity (and salinity and density) dropped suddenly for several hours, then quickly returned to reasonable values. Excluding data from final statistics."
exclusion,GS03FLMA-RIM01-02-CTDMOG047,1.0,2015-05-16T18:00:00,2015-05-18T00:00:00,Lori,2019-01-23T20:54:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMA/GS03FLMA-RIM01-02-CTDMOG047/deployment0001_issue/,"Conductivity (and salinity and density) dropped suddenly for several hours, then quickly returned to reasonable values. Excluding data from final statistics."
exclusion,GS03FLMB-RIM01-02-CTDMOG066,2.0,2015-12-25T00:00:00,2016-01-20T00:00:00,Lori,2019-01-29T16:10:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMB/GS03FLMB-RIM01-02-CTDMOG066/deployment0002_issue/,"Conductivity (and salinity and density) dropped suddenly for several days, then returned to reasonable values. This should be investigated. Excluding data from final statistics."
exclusion,GS03FLMB-RIM01-02-CTDMOG066,2.0,2016-02-23T12:00:00,2016-02-27T12:00:00,Lori,2019-01-29T16:12:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMB/GS03FLMB-RIM01-02-CTDMOG066/deployment0002_issue/,"Conductivity (and salinity and density) dropped suddenly for several days, then returned to reasonable values. Excluding data from final statistics.

"
exclusion,GS03FLMB-RIM01-02-CTDMOG067,2.0,2016-02-23T12:00:00,2016-02-25T12:00:00,Lori,2019-01-29T16:29:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS03FLMB/GS03FLMB-RIM01-02-CTDMOG067/deployment0002_issue/,"Conductivity (and salinity and density) dropped suddenly, then quickly returned to reasonable values. Excluding data from final statistics."
exclusion,GA01SUMO-RII11-02-CTDMOQ014,3.0,2016-10-27T01:47:00,2018-01-14T10:24:00,Lori,2019-01-30T19:46:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA01SUMO/GA01SUMO-RII11-02-CTDMOQ014/deployment0003_issue1/,"Density and salinity gradually drifted higher towards the end of the deployment. A similar pattern isn't observed in surrounding CTDs and annotation ID 391 says that the temperature probe was bent. It's unclear when the issue started, so excluding the entire deployment from the final stats."
annotation,GA01SUMO-RII11-02-CTDMOQ014,2.0,,,Lori,2019-01-30T19:32:00,,Annotation ID 666 should be updated to indicate which sensor was bent.
comment,GA01SUMO-RII11-02-CTDMOQ014,3.0,2017-12-31T22:52:00,2018-01-01T01:00:00,Lori,2019-01-30T19:52:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA01SUMO/GA01SUMO-RII11-02-CTDMOQ014/deployment0003_issue2/deployment0003_GA01SUMO-RII11-02-CTDMOQ014_Seawater%20Pressure_rmoutliers.png,There are 14 data points at the end of the deployment that are available in the telemetered and recovered_host streams that aren't available in the recovered_inst stream. 
exclusion,GA01SUMO-RII11-02-CTDMOQ015,2.0,2016-01-30T00:00:00,2016-02-01T00:00:00,Lori,2019-01-31T18:32:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA01SUMO/GA01SUMO-RII11-02-CTDMOQ015/deployment0002_issue/,"Salinity and density dropped suddenly, then returned to reasonable values. Excluding data from final statistics."
exclusion,GA01SUMO-RII11-02-CTDMOQ015,2.0,2016-02-10T00:00:00,2016-02-11T12:00:00,Lori,2019-01-31T18:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA01SUMO/GA01SUMO-RII11-02-CTDMOQ015/deployment0002_issue/,"Salinity and density dropped suddenly, then returned to reasonable values. Excluding data from final statistics."
annotation,GA01SUMO-RII11-02-CTDMOQ031,1.0,,,Lori,2019-01-31T19:20:00,,Suggestion: add an annotation to explain why this reference designator only has 1 deployment.
annotation,GA01SUMO-RII11-02-CTDMOQ033,1.0,,,Lori,2019-01-31T19:20:00,,Suggestion: add an annotation to explain why this reference designator only has 1 deployment.
annotation,GI01SUMO-RII11-02-CTDMOQ031,1.0,,,Lori,2019-01-31T19:19:00,,Suggestion: add an annotation to explain why this reference designator only has 1 deployment.
annotation,GI01SUMO-RII11-02-CTDMOQ033,1.0,,,Lori,2019-01-31T19:19:00,,Suggestion: add an annotation to explain why this reference designator only has 1 deployment.
annotation,GS01SUMO-RII11-02-CTDMOQ031,1.0,,,Lori,2019-01-31T19:20:00,,Suggestion: add an annotation to explain why this reference designator only has 1 deployment.
annotation,GS01SUMO-RII11-02-CTDMOQ033,1.0,,,Lori,2019-01-31T19:20:00,,Suggestion: add an annotation to explain why this reference designator only has 1 deployment.
