type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
comment,GI05MOAS-GL495-02-DOSTAM000,,,,Lori,2019-03-22T14:31:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL495/GI05MOAS-GL495-02-DOSTAM000/cruise_compare/GI05MOAS-GL495-02-DOSTAM000_D2_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0002. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project. Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GI05MOAS-GL559-02-DOSTAM000,,,,Lori,2019-03-22T14:29:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL559/GI05MOAS-GL559-02-DOSTAM000/cruise_compare/GI05MOAS-GL559-02-DOSTAM000_D1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project. Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GI05MOAS-PG528-02-DOSTAM000,,,,Lori,2019-03-22T14:29:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-PG528/GI05MOAS-PG528-02-DOSTAM000/cruise_compare/GI05MOAS-PG528-02-DOSTAM000_D1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project. Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GI05MOAS-GL469-04-CTDGVM000,,,,Lori,2019-03-08T19:46:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL469/GI05MOAS-GL469-04-CTDGVM000/cruise_compare/,"Comparison with the shipboard CTD cast was done for D0001. The available science parameter values and patterns are comparable between the glider and CTD cast, however further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GI05MOAS-GL477-04-CTDGVM000,,,,Lori,2019-03-08T20:00:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL477/GI05MOAS-GL477-04-CTDGVM000/cruise_compare/GI05MOAS-GL477-04-CTDGVM000_D1_shipCTDcompare_practical_salinity.png,"Comparison with the shipboard CTD cast was done for D0001. Salinity from the glider was higher than salinity from the CTD cast. Further analysis using the shipboard bottle data should be conducted, which is outside the scope of this project."
comment,GI05MOAS-GL484-04-CTDGVM000,,,,Lori,2019-03-08T19:57:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL484/GI05MOAS-GL484-04-CTDGVM000/cruise_compare/,Comparisons with the shipboard CTD casts were done for D0002 and D0003. The available science parameter values and patterns are comparable between the glider and CTD cast (although there was a much wider range of salinity values from the glider at the surface for D0002). Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project.
comment,CP03ISSM-MFD37-04-DOSTAD000,4.0,,,Leila,2019-03-08T20:06:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-MFD37-04-DOSTAD000/method_compare_plots/telemetered-recovered_host/deployment0004_CP03ISSM-MFD37-04-DOSTAD000_DO%20-%20Pressure%20Temp%20Sal%20Corrected_rmoutliers.png,recovered_host  DO - Pressure Temp Sal Corrected parameter is missing 5 days of data that are available in the  telemetered data. 
comment,GI05MOAS-GL485-04-CTDGVM000,,,,Lori,2019-03-08T19:58:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL485/GI05MOAS-GL485-04-CTDGVM000/cruise_compare/,Comparison with the shipboard CTD cast was done for D0002. The available science parameter values and patterns are comparable between the glider and CTD cast (although there was a much wider range of salinity values from the glider at the surface). Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project.
comment,GI05MOAS-GL495-04-CTDGVM000,,,,Lori,2019-03-08T19:59:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL495/GI05MOAS-GL495-04-CTDGVM000/cruise_compare/,"Comparison with the shipboard CTD cast was done for D0002. The available science parameter values and patterns are comparable between the glider and CTD cast, however further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP03ISSM-MFD37-04-DOSTAD000,,,,Leila,2019-03-08T20:00:00,,"lon, lat and pressure coordinates are missing from deployment 4 and 6 data files"
comment,GI05MOAS-GL559-04-CTDGVM000,,,,Lori,2019-03-08T20:01:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-GL559/GI05MOAS-GL559-04-CTDGVM000/cruise_compare/GI05MOAS-GL559-04-CTDGVM000_D1_shipCTDcompare_practical_salinity.png,"Comparison with the shipboard CTD cast was done for D0001. Salinity from the glider was lower than salinity from the CTD cast. Further analysis using the shipboard bottle data should be conducted, which is outside the scope of this project."
comment,GI05MOAS-PG528-01-CTDGVM000,,,,Lori,2019-03-08T20:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI05MOAS/GI05MOAS-PG528/GI05MOAS-PG528-01-CTDGVM000/cruise_compare/,Comparison with the shipboard CTD cast was done for D0001. The available science parameter values and patterns are comparable between the glider and CTD cast (although there was a much wider range of salinity values from the glider at the surface). Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project.
comment,CP03ISSM-MFD37-04-DOSTAD000,7.0,,,Leila,2019-03-08T20:10:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISSM/CP03ISSM-MFD37-04-DOSTAD000/method_compare_plots/deployment0007-telemetered-dosta_abcdjm_dcl_instrument%20recovered_host-dosta_abcdjm_dcl_instrument_recovered-2017-10-31to2017-11-04/deployment0007_CP03ISSM-MFD37-04-DOSTAD000_DO.png,one day of data is missing in the recovered_host data files which is not the case for telemetered data files.
comment,GP02HYPM-WFP02-04-CTDPFL000,,,,Lori,2019-03-08T20:17:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP02-04-CTDPFL000/cruise_compare/,"Comparison with the shipboard CTD cast was done for R0001 (the majority of the Papa cruise data are not available in Alfresco). The available science parameter values and patterns are comparable between profiler and CTD cast, however further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GP02HYPM-WFP03-04-CTDPFL000,,,,Lori,2019-03-08T20:18:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GP/GP02HYPM/GP02HYPM-WFP03-04-CTDPFL000/cruise_compare/,"Comparison with the shipboard CTD cast was done for R0001 (the majority of the Papa cruise data are not available in Alfresco). The available science parameter values and patterns are comparable between profiler and CTD cast, however further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS02HYPM-WFP02-04-CTDPFL000,,,,Lori,2019-03-08T20:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS02HYPM/GS02HYPM-WFP02-04-CTDPFL000/cruise_compare/,"Comparisons with shipboard CTD casts were done for D0001 and D0002. Conductivity, salinity, and density from the profiler are lower than the shipboard CTD cast for D0001.  Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS02HYPM-WFP03-04-CTDPFL000,,,,Lori,2019-03-08T20:24:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS02HYPM/GS02HYPM-WFP03-04-CTDPFL000/cruise_compare/,"Comparisons with shipboard CTD casts were done for D0001, D0002, and R0001.  D0001: the profiler's salinity is lower than the shipboard CTD cast. D0002 and R0001: the profiler's conductivity and salinity are lower than the shipboard CTD cast. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS02HYPM-WFP02-01-FLORDL000,,,,Lori,2019-03-08T20:45:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS02HYPM/GS02HYPM-WFP02-01-FLORDL000/cruise_compare/GS02HYPM-WFP02-01-FLORDL000_D2_shipCTDcompare_fluorometric_chlorophyll_a_zoomed.png,Comparisons with shipboard CTD casts were done for D0001 and D0002. Chl-a recorded by the profiler was higher compared to the CTD cast for D0002. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project.
comment,GS02HYPM-WFP03-01-FLORDL000,,,,Lori,2019-03-08T20:46:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS02HYPM/GS02HYPM-WFP03-01-FLORDL000/cruise_compare/,"Comparisons with shipboard CTD casts were done for D0001, D0002, and R0001. Chl-a recorded by the profiler was higher compared to the CTD cast for all 3 comparisons. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS05MOAS-GL486-02-DOSTAM000,,,,Lori,2019-03-22T14:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL486/GS05MOAS-GL486-02-DOSTAM000/cruise_compare/GS05MOAS-GL486-02-DOSTAM000_R1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for R0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project. Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GS05MOAS-GL524-02-DOSTAM000,,,,Lori,2019-03-22T14:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL524/GS05MOAS-GL524-02-DOSTAM000/cruise_compare/GS05MOAS-GL524-02-DOSTAM000_D1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project. Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GS05MOAS-GL560-02-DOSTAM000,,,,Lori,2019-03-22T14:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL560/GS05MOAS-GL560-02-DOSTAM000/cruise_compare/GS05MOAS-GL560-02-DOSTAM000_D1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project. Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GS05MOAS-PG565-02-DOSTAM000,,,,Lori,2019-03-22T14:56:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-PG565/GS05MOAS-PG565-02-DOSTAM000/cruise_compare/GS05MOAS-PG565-02-DOSTAM000_D1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project.  Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GS05MOAS-PG566-02-DOSTAM000,,,,Lori,2019-03-22T14:39:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-PG566/GS05MOAS-PG566-02-DOSTAM000/cruise_compare/GS05MOAS-PG566-02-DOSTAM000_D1_shipCTDcompare_sci_abs_oxygen.png,"Comparison with the shipboard CTD cast was done for D0001. The shipboard CTD cast data are corrected for temperature, salinity, and depth (Redmine 14230). The L2 DO data product (corrected for temperature, salinity and depth) is substantially lower for the glider compared to the shipboard data. This could be related to the issue of incorrect default salinity settings on some glider optodes (Redmine 13575). Comparison to the shipboard bottle data is outside the scope of this project.  Note: the conversion from ml/l to umol/kg for the shipboard DO = DO (ml/l) * 44.661 / 1.025."
comment,GS05MOAS-GL486-01-FLORDM000,,,,Lori,2019-03-11T12:46:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL486/GS05MOAS-GL486-01-FLORDM000/cruise_compare/GS05MOAS-GL486-01-FLORDM000_R1_shipCTDcompare_sci_flbb_chlor_units.png,Comparison with the shipboard CTD cast was done for R0001. Chl-a recorded by the glider was higher compared to the CTD cast. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project.
comment,GS05MOAS-GL524-01-FLORDM000,,,,Lori,2019-03-11T12:48:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL524/GS05MOAS-GL524-01-FLORDM000/cruise_compare/GS05MOAS-GL524-01-FLORDM000_D1_shipCTDcompare_sci_flbb_chlor_units.png,"Comparison with the shipboard CTD cast was done for D0001. Chl-a recorded by the glider was generally comparable to the CTD cast, with the exception of the chl-a maximum (~25 - 50 dbar) where the glider recorded higher chl-a values. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS05MOAS-GL560-01-FLORDM000,,,,Lori,2019-03-11T12:50:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL560/GS05MOAS-GL560-01-FLORDM000/cruise_compare/GS05MOAS-GL560-01-FLORDM000_D1_shipCTDcompare_sci_flbb_chlor_units.png,"Comparison with the shipboard CTD cast was done for D0001. Chl-a recorded by the glider was generally comparable to the CTD cast, with the exception of the chl-a maximum (~25 - 50 dbar) where the glider recorded higher chl-a values. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS05MOAS-PG565-03-FLORTM000,,,,Lori,2019-03-11T12:57:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-PG565/GS05MOAS-PG565-03-FLORTM000/cruise_compare/GS05MOAS-PG565-03-FLORTM000_D1_shipCTDcompare_sci_flbbcd_chlor_units.png,"Comparison with the shipboard CTD cast was done for D0001. Chl-a recorded by the glider was generally comparable to the CTD cast, with the exception of the chl-a maximum (~25 - 50 dbar) and at deeper depths (>100 dbar) where the glider recorded higher chl-a values. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS05MOAS-PG566-03-FLORTM000,,,,Lori,2019-03-11T12:58:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-PG566/GS05MOAS-PG566-03-FLORTM000/cruise_compare/GS05MOAS-PG566-03-FLORTM000_D1_shipCTDcompare_sci_flbbcd_chlor_units.png,"Comparison with the shipboard CTD cast was done for D0001. Chl-a recorded by the glider was generally comparable to the CTD cast, with the exception of the chl-a maximum (~25 - 50 dbar) and at deeper depths (>100 dbar) where the glider recorded higher chl-a values. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,GS05MOAS-GL486-04-CTDGVM000,,,,Lori,2019-03-11T13:08:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL486/GS05MOAS-GL486-04-CTDGVM000/cruise_compare/GS05MOAS-GL486-04-CTDGVM000_R1_shipCTDcompare_practical_salinity.png,"Comparison with the shipboard CTD cast was done for R0001. Salinity from the glider was higher than salinity from the CTD cast (the CTD cast was done >6km from the glider location). Further analysis using the shipboard bottle data should be conducted, which is outside the scope of this project."
comment,GS05MOAS-GL524-04-CTDGVM000,,,,Lori,2019-03-11T13:10:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL524/GS05MOAS-GL524-04-CTDGVM000/cruise_compare/GS05MOAS-GL524-04-CTDGVM000_D1_shipCTDcompare_practical_salinity.png,"Comparison with the shipboard CTD cast was done for D0001. Salinity from the glider was lower than salinity from the CTD cast at the surface. Further analysis using the shipboard bottle data should be conducted, which is outside the scope of this project."
comment,GS05MOAS-GL560-04-CTDGVM000,,,,Lori,2019-03-11T13:11:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-GL560/GS05MOAS-GL560-04-CTDGVM000/cruise_compare/,"Comparison with the shipboard CTD cast was done for D0001. Conductivity and salinity from the glider was lower than salinity from the CTD cast at the surface. Further analysis using the shipboard bottle data should be conducted, which is outside the scope of this project."
comment,GS05MOAS-PG565-01-CTDGVM000,,,,Lori,2019-03-11T13:14:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-PG565/GS05MOAS-PG565-01-CTDGVM000/cruise_compare/GS05MOAS-PG565-01-CTDGVM000_D1_shipCTDcompare_practical_salinity.png,"Comparison with the shipboard CTD cast was done for D0001. Salinity from the glider was lower at the surface and higher than salinity from the CTD cast between 100-200 dbar. Further analysis using the shipboard bottle data should be conducted, which is outside the scope of this project."
comment,GS05MOAS-PG566-01-CTDGVM000,,,,Lori,2019-03-11T13:22:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GS/GS05MOAS/GS05MOAS-PG566/GS05MOAS-PG566-01-CTDGVM000/cruise_compare/,"Comparison with the shipboard CTD cast was done for D0001. The available science parameter values and patterns are comparable between the glider and CTD cast, however further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP01CNPM-WFP01-03-CTDPFK000,,,,Lori,2019-03-12T11:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNPM/CP01CNPM-WFP01-03-CTDPFK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0001 and R0001. The profiles do not match the CTD cast for D0001, and more closely align with the CTD cast for R0001. This pattern is consistent with the profiler's DOFST (data do not match the shipboard CTD cast at deployment and match at recovery). Comparison to the shipboard bottle data is outside the scope of this project."
comment,CP01CNPM-WFP01-04-FLORTK000,,,,Lori,2019-03-12T11:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP01CNPM/CP01CNPM-WFP01-04-FLORTK000/cruise_compare/,"Comparison with the shipboard CTD cast was done for D0001 and R0001. For D0001, Chl-a recorded by the profiler was generally comparable to the CTD cast, with the exception of the chl-a maximum (~20 - 40 dbar) where the profiler recorded higher chl-a values. For R0001 the chl-a recorded from the profiler was higher. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP03ISPM-WFP01-03-CTDPFK000,,,,Lori,2019-03-12T11:55:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISPM/CP03ISPM-WFP01-03-CTDPFK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0001 and R0001. The profiles do not match the CTD cast for D0001, and more closely align with the CTD cast for R0001. This pattern is consistent with the profiler's DOFST (data do not match the shipboard CTD cast at deployment and match at recovery). Comparison to the shipboard bottle data is outside the scope of this project."
comment,CP03ISPM-WFP01-04-FLORTK000,,,,Lori,2019-03-12T11:57:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP03ISPM/CP03ISPM-WFP01-04-FLORTK000/cruise_compare/,"Comparison with the shipboard CTD cast was done for D0001 and R0001. For both comparisons, the chl-a recorded from the profiler was higher compared to chl-a from the shipboard CTD cast. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP03ISPM-WFP01-04-FLORTK000,1.0,,,Lori,2019-03-12T12:24:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP. https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181213T005359-CP03ISPM-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0001_CP03ISPM-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20171112T050202-20180411T180529.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CP02PMCI-WFP01-04-FLORTK000,,,,Lori,2019-03-12T12:24:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP. https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181212T200946-CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0009_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20171107T230203-20180411T133621.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CP02PMCO-WFP01-04-FLORTK000,,,,Lori,2019-03-12T12:25:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP. https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181218T140046-CP02PMCO-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0009_CP02PMCO-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20171107T050202-20180410T180837.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CP02PMUI-WFP01-04-FLORTK000,,,,Lori,2019-03-12T12:25:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP.   https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181218T152925-CP02PMUI-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0011_CP02PMUI-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20180406T000205-20180411T210429.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CP02PMUO-WFP01-04-FLORTK000,,,,Lori,2019-03-12T12:26:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP.   https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181218T153703-CP02PMUO-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0010_CP02PMUO-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20171112T050202-20180410T090344.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CP04OSPM-WFP01-04-FLORTK000,,,,Lori,2019-03-12T12:27:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP.  https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181218T161008-CP04OSPM-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0008_CP04OSPM-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20171110T050202-20180103T093004.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CE09OSPM-WFP01-04-FLORTK000,,,,Lori,2019-03-12T12:34:00,,"The pressure coordinate (pressure_depth) is an array of all fill values. This variable should contain valid pressure data. There is another variable in the files called in_ctd_pressure that contains what appears to be valid pressure data. This is the case for every FLORTK on every WFP.   https://opendap.oceanobservatories.org/thredds/dodsC/ooi/lgarzio@marine.rutgers.edu/20181213T021222-CE09OSPM-WFP01-04-FLORTK000-recovered_wfp-flort_sample/deployment0008_CE09OSPM-WFP01-04-FLORTK000-recovered_wfp-flort_sample_20171004T200204-20180326T195110.nc.ascii?pressure_depth[0:1:1000],int_ctd_pressure[0:1:1000]"
comment,CP03ISSM-MFD37-04-DOSTAD000,,,,Leila,2019-03-12T12:50:00,,"Deployments 4 and 6:
Incomplete list of attributes for pressure variable 'int_ctd_pressure' (e.g.,  unit and long name are missing)"
comment,CP02PMCI-WFP01-03-CTDPFK000,,,,Lori,2019-03-13T13:06:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-03-CTDPFK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0001, R0001, D0003, R0003, D0004, R0004, D0006, R0006, D0007, R0007, D0008, D0009, R0009. The shapes of the profiles generally look similar, however the values are often different (particularly at shallower depths). See attached plots for details. Comparison to the shipboard bottle data is outside the scope of this project."
comment,CP02PMCI-WFP01-04-FLORTK000,,,,Lori,2019-03-13T13:10:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0001, R0001, D0003, R0003, D0004, R0004, D0006, R0006, D0007, R0007, D0008, D0009, R0009. Chl-a recorded by the profiler was slightly higher at deployment compared to the CTD cast (with the exception of D0003), and substantially higher compared to the CTD cast at recovery. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP02PMCO-WFP01-03-CTDPFK000,,,,Lori,2019-03-13T13:19:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCO/CP02PMCO-WFP01-03-CTDPFK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0001, R0001, D0002, R0002, D0003, R0003, D0005, R0005, D0006, R0006, D0007, R0007, D0009, R0009. The available science parameter values and patterns are comparable between the profiler and CTD cast, however further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP02PMCO-WFP01-04-FLORTK000,,,,Lori,2019-03-13T13:22:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCO/CP02PMCO-WFP01-04-FLORTK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0001, R0001, D0002, R0002, D0003, R0003, D0005, R0005, D0006, R0006, D0007, R0007, D0009, R0009. Chl-a recorded by the profiler was slightly higher at deployment compared to the CTD cast, and substantially higher compared to the CTD cast at recovery. Further analysis using the shipboard bottle data should be conducted. This is outside the scope of this project."
comment,CP02PMUI-WFP01-03-CTDPFK000,,,,Lori,2019-03-13T13:43:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMUI/CP02PMUI-WFP01-03-CTDPFK000/cruise_compare/,"Comparisons with the shipboard CTD casts were done for D0002, R0002, D0003, D0005, R0005, D0006, R0006, D0007, R0007, D0008, R0008, D0009, R0009. The profile comparisons mostly don't match. See attached plots for details. Comparison to the shipboard bottle data is outside the scope of this project."
