type,reference_designator,deployment,start_date,end_date,author,modified,image_url,comment
exclusion,RS01SBPS-PC01A-4B-PHSENA102,,2014-11-15T00:00:00,2014-12-15T00:00:00,Leila,2019-06-20T17:29:00,,suspect dta
exclusion,RS01SBPS-PC01A-4B-PHSENA102,,2015-02-05T00:00:00,2015-03-10T00:00:00,Leila,2019-06-20T17:29:00,,suspect data
exclusion,RS01SBPS-PC01A-4B-PHSENA102,,2015-12-20T00:00:00,2016-07-15T00:00:00,Leila,2019-06-20T17:31:00,,suspect data
exclusion,RS03AXPS-PC03A-4B-PHSENA302,,2016-11-05T00:00:00,2016-11-20T00:00:00,Leila,2019-06-20T17:46:00,,suspect data
exclusion,RS03AXPS-PC03A-4B-PHSENA302,,2017-01-01T00:00:00,2017-01-10T00:00:00,Leila,2019-06-20T17:47:00,,suspect data
exclusion,RS03AXPS-PC03A-4B-PHSENA302,,2017-03-01T00:00:00,2018-08-01T00:00:00,Leila,2019-06-20T17:47:00,,suspect data
comment,RS03AXPS-PC03A-4B-PHSENA302,,,,Leila,2019-06-20T18:09:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/RS/RS03AXPS/RS03AXPS-PC03A-4B-PHSENA302/timeseries_reviewed_datarange/RS03AXPS-PC03A-4B-PHSENA302-Thermistor%20Temperature%20at%20End%20of%20Measurement-hourlyavg.png,ph thermistor temperature has outliers
comment,CE01ISSM-RID16-04-VELPTA000,,,,Leila,2019-06-20T18:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-RID16-04-VELPTA000/preferred_method_plots/pressure_plots789.png,a change in pressure is visible at the end of July
comment,CE01ISSP-SP001-07-SPKIRJ000,,,,Lori,2019-06-21T12:20:00,,"For each deployment, 7% - 37% of spkir_abj_cspp_downwelling_vector values are outside of global ranges (0-300)."
exclusion,CE01ISSP-SP001,,2015-09-28T00:00:00,2015-10-15T00:00:00,Lori,2019-06-21T12:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSP/CE01ISSP-SP001-09-CTDPFJ000/xsection_plots/deployment0004/rm_erroneous_data_CE01ISSP-SP001-09-CTDPFJ000-recovered_cspp-conductivity_20150815.png,Suspect values around 30-32 dbar at the end of the data record
exclusion,CE01ISSP-SP001,,2018-07-27T17:00:00,2018-08-03T00:30:00,Lori,2019-06-21T12:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSP/CE01ISSP-SP001-09-CTDPFJ000/xsection_plots/deployment0011/all_data_CE01ISSP-SP001-09-CTDPFJ000-recovered_cspp-temperature_20180727.png,The profiler looks like it got stuck on the bottom - this should be annotated.
annotation,CP02PMCI-WFP01-03-CTDPFK000,2.0,,,Lori,2019-06-21T13:50:00,,"According to annotation ID 399, recovered data are missing. These data should be ingested or the annotation should be updated to indicate why the recovered data aren't available."
comment,CE01ISSM-RID16-01-OPTAAD000,,,,Lori,2019-06-21T14:18:00,,"According to Roesler and Barnard (Optical proxy for phytoplankton biomass in the absence of photophysiology: Rethinking the absorption line height, Methods in Oceanography, 2013), “absorption meters are highly prone to biofouling, particularly biofilms which not only attenuate the collimated beam but also impact the scattering properties of the optical surfaces and tubes. In productive coastal waters biofouling can have significant impacts (i.e. 10% of the signal) within one to two weeks”. "
comment,CE01ISSM-RID16-01-OPTAAD000,,,,Lori,2019-06-21T14:20:00,,There is no pressure variable in the .nc files. This should be a coordinate.
annotation,CE01ISSM-RID16-01-OPTAAD000,8.0,,,Lori,2019-06-21T14:22:00,,Missing data from deployment 8 should be annotated.
comment,CE01ISSM-RID16-01-OPTAAD000,1.0,,,Lori,2019-06-21T14:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-RID16-01-OPTAAD000/deployment0001_CE01ISSM-RID16-01-OPTAAD000-recovered_host-optaa_dj_dcl_instrument_recovered_aggregate_provenance.json,"optical_absorption and beam_attenuation are arrays of all fill values. According to the computed_provenance in the provenance.json file, practical salinity and temp are missing from the ctdbp_cdef_dcl_instrument_recovered data stream."
comment,CE01ISSM-RID16-01-OPTAAD000,7.0,,,Lori,2019-06-21T14:40:00,,"For deployment 7, 50% and 54% of the values for beam_attenuation and optical_absorption, respectively, are fill values, outliers (+/- 5 SD) or outside of global ranges."
comment,CE01ISSM-MFD37-01-OPTAAD000,,,,Lori,2019-06-21T14:49:00,,"According to Roesler and Barnard (Optical proxy for phytoplankton biomass in the absence of photophysiology: Rethinking the absorption line height, Methods in Oceanography, 2013), “absorption meters are highly prone to biofouling, particularly biofilms which not only attenuate the collimated beam but also impact the scattering properties of the optical surfaces and tubes. In productive coastal waters biofouling can have significant impacts (i.e. 10% of the signal) within one to two weeks”."
comment,CE01ISSM-MFD37-01-OPTAAD000,,,,Lori,2019-06-21T14:49:00,,There is no pressure variable in the .nc files. This should be a coordinate.
comment,CE01ISSM-MFD37-01-OPTAAD000,1.0,,,Lori,2019-06-24T13:25:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-MFD37-01-OPTAAD000/deployment0001_CE01ISSM-MFD37-01-OPTAAD000-recovered_host-optaa_dj_dcl_instrument_recovered_aggregate_provenance.json,"optical_absorption and beam_attenuation are arrays of all fill values. According to the computed_provenance in the provenance.json file, practical salinity and temp are missing from the ctdbp_cdef_dcl_instrument_recovered data stream.

"
annotation,CE01ISSM-MFD37-01-OPTAAD000,,,,Lori,2019-06-24T13:27:00,,The missing data at the end of deployments 1 and 2 (98 and 95 days) should be annotated.
comment,CE01ISSP-SP001-04-OPTAAJ000,,,,Lori,2019-06-24T13:30:00,,"According to Roesler and Barnard (Optical proxy for phytoplankton biomass in the absence of photophysiology: Rethinking the absorption line height, Methods in Oceanography, 2013), “absorption meters are highly prone to biofouling, particularly biofilms which not only attenuate the collimated beam but also impact the scattering properties of the optical surfaces and tubes. In productive coastal waters biofouling can have significant impacts (i.e. 10% of the signal) within one to two weeks”."
comment,CE01ISSP-SP001-04-OPTAAJ000,3.0,,,Lori,2019-06-24T13:32:00,,"77%-80% of beam_attenuation and optical_absorption data for this deployment are fill values, outside of global ranges, or outliers (+/- 5 SD)."
comment,CE01ISSP-SP001-04-OPTAAJ000,5.0,,,Lori,2019-06-24T13:33:00,,"75%-77% of beam_attenuation and optical_absorption data for this deployment are nans, fill values, outside of global ranges, or outliers (+/- 5 SD)."
comment,CE01ISSP-SP001-04-OPTAAJ000,10.0,,,Lori,2019-06-24T13:34:00,,"76%-79% of beam_attenuation and optical_absorption data for this deployment are nans, fill values, outside of global ranges, or outliers (+/- 5 SD).

"
exclusion,CP02PMCI-WFP01,,2015-12-15T00:00:00,2016-05-20T19:14:00,Lori,2019-06-24T14:03:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-03-CTDPFK000/xsection_plots/deployment0004/rm_erroneous_data_CP02PMCI-WFP01-03-CTDPFK000-recovered_wfp-ctdpf_ckl_seawater_temperature_20151015.png,Annotation ID 230: Deployment 4: WFP stopped profiling. Excluding from final data ranges.
annotation,CP02PMCI-WFP01-02-DOFSTK000,2.0,,,Lori,2019-06-24T14:19:00,,"According to annotation ID 398, recovered data are missing. These data should be ingested or the annotation should be updated to indicate why the recovered data aren't available."
annotation,CP02PMCI-WFP01-05-PARADK000,2.0,,,Lori,2019-06-24T14:22:00,,"According to annotation ID 401, recovered data are missing. These data should be ingested or the annotation should be updated to indicate why the recovered data aren't available."
annotation,CP02PMCI-WFP01-04-FLORTK000,2.0,,,Lori,2019-06-24T14:23:00,,"According to annotation ID 400, recovered data are missing. These data should be ingested or the annotation should be updated to indicate why the recovered data aren't available."
annotation,CP02PMCI-WFP01-01-VEL3DK000,2.0,,,Lori,2019-06-24T14:24:00,,"According to annotation ID 397, recovered data are missing. These data should be ingested or the annotation should be updated to indicate why the recovered data aren't available."
comment,CP02PMCI-WFP01-01-VEL3DK000,,,,Lori,2019-06-24T14:54:00,,Annotation ID 1402 needs to be updated when the algorithm is fixed.
exclusion,CP02PMCI-WFP01-05-PARADK000,5.0,2016-05-21T00:18:00,2016-05-30T12:05:00,Lori,2019-06-24T15:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-05-PARADK000/profile_plots/deployment0005/all_data_CP02PMCI-WFP01-05-PARADK000-telemetered-parad_k_par_20160521.png,The majority of data are outside of global ranges for this deployment.
comment,CP02PMCI-WFP01-05-PARADK000,,,,Lori,2019-06-24T16:14:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-05-PARADK000/profile_plots_zoomed/d1-all_data_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k_par_20140417-zoomed.png,"For all deployments, a substantial portion of data are outside of global ranges, the majority of which are negative (up to -2)."
comment,CP02PMCI-WFP01-05-PARADK000,,,,Lori,2019-06-24T16:23:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-05-PARADK000/profile_plots/deployment0009/all_data_CP02PMCI-WFP01-05-PARADK000-recovered_wfp-parad_k_par_20171107.png,Suspect data >80 dbar for most deployments.
exclusion,CP02PMCI-WFP01-04-FLORTK000,1.0,2014-07-10T00:00:00,2014-10-10T10:38:00,Lori,2019-06-24T17:14:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/xsection_plots/deployment0001/all_data_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-optical_backscatter_20140417.png,Suspect data for all FLORT variables - this should be investigated and annotated.
exclusion,CP02PMCI-WFP01-04-FLORTK000,3.0,2015-07-29T00:00:00,2015-10-15T12:03:00,Lori,2019-06-24T17:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/xsection_plots/deployment0003/all_data_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-optical_backscatter_20150501.png,Suspect data for all FLORT variables - this should be investigated and annotated.
exclusion,CP02PMCI-WFP01-04-FLORTK000,6.0,2016-08-20T00:00:00,2016-10-02T20:32:00,Lori,2019-06-24T17:20:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/xsection_plots/deployment0006/all_data_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-optical_backscatter_20160702.png,Suspect data for all FLORT variables - this should be investigated and annotated.
exclusion,CP02PMCI-WFP01-04-FLORTK000,7.0,2016-11-15T00:00:00,2017-06-17T12:12:00,Lori,2019-06-24T17:22:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/xsection_plots/deployment0007/all_data_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-optical_backscatter_20161004.png,Suspect data for all FLORT variables - this should be investigated and annotated.
exclusion,CP02PMCI-WFP01-04-FLORTK000,8.0,2017-08-15T00:00:00,2017-11-07T12:57:00,Lori,2019-06-24T17:24:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/xsection_plots/deployment0008/all_data_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-optical_backscatter_20170617.png,Suspect data for all FLORT variables - this should be investigated and annotated.
exclusion,CP02PMCI-WFP01-04-FLORTK000,9.0,2018-02-15T00:00:00,2018-04-11T13:46:00,Lori,2019-06-24T17:26:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-04-FLORTK000/xsection_plots/deployment0009/all_data_CP02PMCI-WFP01-04-FLORTK000-recovered_wfp-optical_backscatter_20171107.png,Suspect data for all FLORT variables.
comment,CP02PMCI-WFP01-04-FLORTK000,,,,Lori,2019-06-24T17:28:00,,"It looks like biofouling might be an issue for this instrument. Backscatter, CDOM, and chl-a values are unreasonable during the second half of almost every deployment."
comment,CP02PMCI-WFP01-01-VEL3DK000,1.0,,,Lori,2019-06-24T18:20:00,,"There are telemetered data available for several time ranges listed here where recovered_wfp aren't available. The data should be available in the recovered data stream: [['2014-05-09T00:00:00', '2014-05-14T23:00:00'], ['2014-05-27T00:00:00', '2014-06-01T23:00:00'], ['2014-06-14T00:00:00', '2014-06-25T23:00:00'], ['2014-07-14T00:00:00', '2014-07-19T23:00:00']]"
comment,CP02PMCI-WFP01-01-VEL3DK000,3.0,,,Lori,2019-06-24T18:20:00,,"There are telemetered data available for several time ranges listed here where recovered_wfp aren't available. The data should be available in the recovered data stream: [['2015-06-03T00:00:02', '2015-06-08T22:38:03'], ['2015-07-21T00:00:02', '2015-07-26T22:39:36'], ['2015-08-21T09:06:04', '2015-08-21T09:07:41']]"
comment,CP02PMCI-WFP01-01-VEL3DK000,4.0,,,Lori,2019-06-24T18:21:00,,"There are telemetered data available for several time ranges listed here where recovered_wfp aren't available. The data should be available in the recovered data stream: [['2016-01-05T12:00:00', '2016-05-20T17:00:00']]"
comment,CP02PMCI-WFP01-01-VEL3DK000,,,,Lori,2019-06-24T18:22:00,,vel3d_k_pressure (dbar) is an array of all fill values for every deployment.
comment,CP02PMCI-WFP01-01-VEL3DK000,5.0,,,Lori,2019-06-24T18:25:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CP/CP02PMCI/CP02PMCI-WFP01-01-VEL3DK000/deployment0005_CP02PMCI-WFP01-01-VEL3DK000-telemetered-vel3d_k_wfp_stc_instrument_aggregate_provenance.json,The seawater velocity variables for this deployment are all arrays of fill values. There are several computed_provenance errors in the provenance_json file attached.
comment,CE01ISSM-RID16-02-FLORTD000,,,,Lori,2019-06-25T15:37:00,,The variable pressure_depth (dbar) is an array of all fill values for every deployment. This should contain valid pressure data.
comment,CE01ISSM-RID16-02-FLORTD000,1.0,,,Lori,2019-06-25T15:42:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-RID16-02-FLORTD000/deployment0001_CE01ISSM-RID16-02-FLORTD000-recovered_host-flort_sample_aggregate_provenance.json,"seawater_scattering_coefficient and optical_backscatter are arrays of fill values for this deployment. According to the computed_provenance in the provenance.json file (attached), temp and practical_salinity are missing from the ctdbp_cdef_dcl_instrument_recovered stream."
annotation,CE01ISSM-RID16-02-FLORTD000,4.0,2016-02-01T00:00:00,2016-05-10T15:22:00,Lori,2019-06-25T19:48:00,,Missing 99 days at the end of the deployment should be annotated.
annotation,CE01ISSM-RID16-02-FLORTD000,5.0,2016-07-31T00:00:00,2016-10-02T20:15:00,Lori,2019-06-25T19:48:00,,Missing 63 days at the end of the deployment should be annotated.
comment,CE01ISSM-RID16-02-FLORTD000,7.0,,,Lori,2019-06-25T19:54:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-RID16-02-FLORTD000/timeseries_plots/deployment0007/deployment0007_CE01ISSM-RID16-02-FLORTD000-recovered_host-flort_sample-optical_backscatter-2017-04-19.png,80% of the seawater_scattering_coefficient and optical_backscatter data are fill values for this deployment.
comment,CE01ISSM-SBD17-06-FLORTD000,,,,Lori,2019-06-26T12:23:00,,The variable pressure_depth (dbar) is an array of all fill values for every deployment. This should contain valid pressure data.
exclusion,CE01ISSM-SBD17-06-FLORTD000,2.0,2014-12-28T00:00:00,2015-04-12T00:30:00,Lori,2019-06-26T12:30:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-SBD17-06-FLORTD000/timeseries_plots/deployment0002/deployment0002_CE01ISSM-SBD17-06-FLORTD000-recovered_host-flort_sample-fluorometric_chlorophyll_a-2014-10-10.png,Approximately 40% of the data for all variables are negative values for this deployment. Excluding from final data ranges
exclusion,CE01ISSM-SBD17-06-FLORTD000,4.0,2015-10-08T00:00:00,2015-10-09T00:00:00,Lori,2019-06-26T12:31:00,,There are 2 data points available for this deployment of this instrument. The dataset should be annotated if there was an issue.
exclusion,CE01ISSM-SBD17-06-FLORTD000,7.0,2017-04-19T04:18:00,2017-10-12T21:50:00,Lori,2019-06-26T12:36:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE01ISSM/CE01ISSM-SBD17-06-FLORTD000/timeseries_plots/deployment0007/deployment0007_CE01ISSM-SBD17-06-FLORTD000-recovered_host-flort_sample-fluorometric_chlorophyll_a-2017-04-19.png,Values are negative for this deployment. This should be investigated and fixed or annotated.
annotation,CE01ISSM-SBD17-06-FLORTD000,8.0,2018-01-11T00:00:00,2018-04-01T00:00:00,Lori,2019-06-26T12:38:00,,Missing data at the end of deployment 8 should be annotated.
comment,GI01SUMO-RII11-02-PCO2WC051,,,,Lori,2019-06-26T12:55:00,,There is no pressure variable in the .nc files. This should be a coordinate.
comment,GI01SUMO-RII11-02-PCO2WC052,,,,Lori,2019-06-26T12:56:00,,There is no pressure variable in the .nc files. This should be a coordinate.
comment,GI01SUMO-RII11-02-PCO2WC053,,,,Lori,2019-06-26T12:56:00,,There is no pressure variable in the .nc files. This should be a coordinate.
comment,GI01SUMO-RII11-02-PCO2WC051,,,,Lori,2019-06-26T13:00:00,,"There are no recovered_inst data available for download from any deployment. According to the ingest csv, there are raw recovered_inst data files for deployment 2."
comment,GI01SUMO-RII11-02-PCO2WC051,2.0,,,Lori,2019-06-26T13:05:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-RII11-02-PCO2WC051/method_compare_plots/recovered_host-telemetered/deployment0002_GI01SUMO-RII11-02-PCO2WC051_pCO2%20Seawater.png,"There are 16 days for this deployment where data are available in the telemetered data stream and not the recovered. The data should be available in the recovered data stream. missing_data_gaps: [['2015-08-15T21:00:09', '2015-08-20T23:00:09'], ['2015-08-23T01:00:09', '2015-08-24T21:00:09'], ['2015-08-29T07:00:09', '2015-08-30T21:00:09'], ['2015-09-02T05:00:09', '2015-09-03T21:00:09'], ['2015-09-06T01:00:09', '2015-09-07T23:00:09'], ['2015-09-10T01:00:09', '2015-09-11T23:00:09']]"
comment,GI01SUMO-RII11-02-PCO2WC051,2.0,,,Lori,2019-06-26T13:08:00,,50% of the pco2_seawater data available for this deployment are fill values.
comment,GI01SUMO-RII11-02-PCO2WC052,,,,Lori,2019-06-26T13:18:00,,"There are no recovered_inst data available for download from any deployment. According to the ingest csv, there are raw recovered_inst data files for deployment 3."
comment,GI01SUMO-RII11-02-PCO2WC053,,,,Lori,2019-06-26T13:19:00,,"There are no recovered_inst data available for download from any deployment. According to the ingest csv, there are raw recovered_inst data files for deployments 2 and 3."
comment,GI01SUMO-RII11-02-PCO2WC052,2.0,,,Lori,2019-06-26T13:21:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-RII11-02-PCO2WC052/method_compare_plots/recovered_host-telemetered/deployment0002_GI01SUMO-RII11-02-PCO2WC052_pCO2%20Seawater.png,"There are 9 days for this deployment where data are available in the telemetered data stream and not the recovered. The data should be available in the recovered data stream. missing_data_gaps: [['2015-08-15T21:00:09', '2015-08-16T23:00:09'], ['2015-08-19T01:00:09', '2015-08-20T23:00:09'], ['2015-08-23T01:00:09', '2015-08-24T23:00:09'], ['2015-08-29T01:00:09', '2015-08-31T15:00:09']]"
exclusion,GI01SUMO-RII11-02-PCO2WC052,2.0,2015-08-15T19:22:00,2016-07-19T00:00:00,Lori,2019-06-26T13:30:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-RII11-02-PCO2WC052/deployment0002_GI01SUMO-RII11-02-PCO2WC052-recovered_host-pco2w_abc_imodem_instrument_recovered_aggregate_provenance.json,All of the pco2_seawater data for this deployment are fill values or outside of global ranges (100-600 uatm). According to the computed_provenance in the provenance.json file (attached) absorbance_blank_434 and absorbance_blank_620 are missing from the pco2w_abc_imodem_instrument_blank_recovered data stream.
exclusion,GI01SUMO-RII11-02-PCO2WC052,3.0,2016-07-10T17:44:00,2017-08-14T09:33:00,Lori,2019-06-26T13:30:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-RII11-02-PCO2WC052/deployment0003_GI01SUMO-RII11-02-PCO2WC052-recovered_host-pco2w_abc_imodem_instrument_recovered_aggregate_provenance.json,"All of the pco2_seawater data for this deployment are fill values, nans, or outside of global ranges (100-600 uatm). According to the computed_provenance in the provenance.json file (attached) absorbance_blank_434 and absorbance_blank_620 are missing from the pco2w_abc_imodem_instrument_blank_recovered data stream."
exclusion,GI01SUMO-RII11-02-PCO2WC053,2.0,2016-03-01T00:00:00,2016-07-19T00:00:00,Lori,2019-06-26T13:37:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-RII11-02-PCO2WC053/timeseries_plots/deployment0002/deployment0002_GI01SUMO-RII11-02-PCO2WC053-recovered_host-pco2w_abc_imodem_instrument_recovered-pco2_seawater-2015-08-15.png,"65% of the pco2_seawater data for this deployment are fill values, nans, or outside of global ranges (100-600 uatm). "
exclusion,GI01SUMO-RII11-02-PCO2WC053,3.0,2016-07-10T17:44:00,2017-08-14T09:33:00,Lori,2019-06-26T13:42:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-RII11-02-PCO2WC053/timeseries_plots_preferred_all/GI01SUMO-RII11-02-PCO2WC053-pco2w_abc_instrument-pCO2%20Seawater_rmoutliers.png,55% of the pco2_seawater data for this deployment are fill values or outside of global ranges (100-600 uatm). The remaining data for this deployment are suspect - highly  variable and not within the same data ranges as the other 2 deployments.
comment,GI01SUMO-SBD12-04-PCO2AA000,,,,Lori,2019-06-26T14:25:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GI/GI01SUMO/GI01SUMO-SBD12-04-PCO2AA000/deployment0001_GI01SUMO-SBD12-04-PCO2AA000-recovered_host-pco2a_a_dcl_instrument_air_recovered_aggregate_provenance.json,"pco2_co2flux is an array of fill values for every deployment. According to the computed_provenance in the provenance_json file (attached), there are a couple of errors with the pco2_co2flux function."
comment,CE06ISSM-MFD35-02-PRESFA000,8.0,,,Lori,2019-06-26T16:57:00,,"For deployment 8, only recovered_host data from the presf_abc_dcl_tide_measurement_recovered data stream are available for download. According to the ingest csv, recovered_inst raw data files are available. These data should be ingested or the dataset should be annotated to explain why recovered_inst data aren't available."
comment,CE06ISSM-MFD35-02-PRESFA000,,,,Lori,2019-06-26T16:59:00,,"For each deployment, the deployment depth in asset management is 29-30, but the pressure in the files is 39-40."
comment,CE07SHSM-MFD35-02-PRESFB000,,,,Lori,2019-06-26T17:11:00,,"For each deployment, the deployment depth in asset management is 87, but the pressure in the files is around 98."
comment,CE07SHSM-MFD35-02-PRESFB000,5.0,,,Lori,2019-06-26T17:21:00,,"There are no recovered data available for download from this instrument. According to the ingest csv, the raw data files are missing. Annotation ID 910 indicates that there will be no more telemetered data available for the remainder of the deployment, but it does not address the missing recovered data."
comment,CE07SHSM-MFD35-02-PRESFB000,7.0,,,Lori,2019-06-26T17:24:00,,"For deployment 7, only recovered_host data from the presf_abc_dcl_tide_measurement_recovered data stream are available for download. According to the ingest csv, recovered_inst raw data files are available. These data should be ingested or the dataset should be annotated to explain why recovered_inst data aren't available."
comment,CE09OSSM-MFD35-02-PRESFC000,1.0,,,Lori,2019-06-26T17:42:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-MFD35-02-PRESFC000/timeseries_plots/deployment0001/deployment0001_CE09OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered-presf_tide_pressure-2015-04-09_rmoutliers.png,Pressure shifted around 8/28/2015.
comment,CE09OSSM-MFD35-02-PRESFC000,2.0,,,Lori,2019-06-26T17:47:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-MFD35-02-PRESFC000/timeseries_plots/deployment0002/deployment0002_CE09OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered-presf_tide_pressure-2015-10-15.png,The pressure shifted substantially in Dec 2015 - this should be investigated and annotated.
annotation,CE09OSSM-MFD35-02-PRESFC000,3.0,,,Lori,2019-06-26T17:48:00,,The sampling rate changed from once every hour to once every minute in deployment 3. This change should be annotated.
exclusion,CE09OSSM-MFD35-02-PRESFC000,3.0,2016-05-12T17:45:00,2016-05-25T00:00:00,Lori,2019-06-26T18:04:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-MFD35-02-PRESFC000/timeseries_plots/deployment0003/deployment0003_CE09OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered-presf_wave_burst_pressure-2016-05-12.png,Suspect presf_wave_burst_pressure (dbar) data at the beginning of the deployment. 89% of the data for this deployment are either fill values or outside of global ranges.
exclusion,CE09OSSM-MFD35-02-PRESFC000,3.0,2016-09-20T00:00:00,2016-09-22T15:35:00,Lori,2019-06-26T17:52:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-MFD35-02-PRESFC000/timeseries_plots/deployment0003/deployment0003_CE09OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered-presf_wave_burst_pressure-2016-05-12.png,Suspect presf_wave_burst_pressure (dbar) data at the end of the deployment.
exclusion,CE09OSSM-MFD35-02-PRESFC000,4.0,2017-01-20T00:00:00,2017-01-23T00:00:00,Lori,2019-06-26T18:01:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-MFD35-02-PRESFC000/timeseries_plots/deployment0004/deployment0004_CE09OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_wave_burst_recovered-presf_wave_burst_pressure-2016-09-21.png,A couple of suspect presf_wave_burst_pressure (dbar) data points.
comment,CE09OSSM-MFD35-02-PRESFC000,4.0,,,Lori,2019-06-26T18:02:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/CE/CE09OSSM/CE09OSSM-MFD35-02-PRESFC000/timeseries_plots/deployment0004/deployment0004_CE09OSSM-MFD35-02-PRESFC000-recovered_inst-presf_abc_tide_measurement_recovered-presf_tide_pressure-2016-09-21_rmoutliers.png,The pressure shifted substantially in Oct 2016 - this should be investigated and annotated.
comment,CE09OSSM-MFD35-02-PRESFC000,5.0,,,Lori,2019-06-26T18:06:00,,"There are no recovered data available for download from this instrument. According to the ingest csv, the recovered raw data files are missing. These data should be loaded on the raw data server and ingested, or annotated to indicate why they aren't available."
comment,CE09OSSM-MFD35-02-PRESFC000,7.0,,,Lori,2019-06-26T18:09:00,,"For deployment 7, only recovered_host data from the presf_abc_dcl_tide_measurement_recovered data stream are available for download. According to the ingest csv, recovered_inst raw data files are available. These data should be ingested or the dataset should be annotated to explain why recovered_inst data aren't available. The missing 145 days of data at the end of the deployment should also be annotated."
comment,GA01SUMO-RID16-01-OPTAAD000,1.0,,,Lori,2019-06-27T18:04:00,https://marine.rutgers.edu/cool/ooi/data-eval/data_review/GA/GA01SUMO/GA01SUMO-RID16-01-OPTAAD000/,"In one of the deployment 1 recovered_host netcdf files (in the location attached), the wavelength dimension is an array of -9999999. The wavelength dimension in the other 2 files from that deployment is an index from 0-86."
